genres,genre_id
Fiction;Contemporary;Literary Fiction;Classics;Novels;Family;Adult Fiction;Literature;Drama;Adult,1244
Fiction;Contemporary;Literary Fiction;Adult Fiction;Novels;Literature;Drama;Adult;Book Club;Family,1245
"Historical,Historical Fiction;Fiction;Historical;Romance;Magical Realism;Novels;Literature;Adult;Adult Fiction;European Literature,Spanish Literature",1246
"Childrens;Fiction;Childrens,Picture Books;Realistic Fiction;Cultural,African American;Literature,Banned Books;Academic,School;Cultural;Family;Childrens,Chapter Books",1247
"Fiction;Historical,Historical Fiction;Cultural,India;Asian Literature,Indian Literature;Cultural,Canada;Literary Fiction;Cultural,Asia;Novels;Historical;Literature",1248
"Childrens;Fiction;Childrens,Picture Books;Cultural,African American;Literature,Banned Books;Realistic Fiction",1249
"Fiction;Contemporary;Young Adult,Coming Of Age;Drama;Adult Fiction;Womens Fiction,Chick Lit;Adult;Literary Fiction;Novels;Young Adult",1250
"Fiction;Classics;Cultural,Africa;Historical,Historical Fiction;Southern Africa,South Africa;Literature;Academic,School;Novels;Historical;Academic,Read For School",1251
"Fiction;Classics;Historical,Historical Fiction;Cultural,African American;Magical Realism;Novels;Literature;Literary Fiction;Academic,School;Literature,American",1252
"Fiction;Classics;Historical,Historical Fiction;Cultural,African American;Race;Novels;Literature;Literary Fiction;Literature,Banned Books;Academic,School",1253
"Fiction;Historical,Historical Fiction;Cultural,Africa;Classics;Historical;Literary Fiction;Literature;Novels;Religion;Adult Fiction",1254
"Fiction;Contemporary;Literary Fiction;Novels;Adult Fiction;Mental Health,Mental Illness;Adult;Psychology;Drama;Health,Mental Health",1255
"Biography;History;Politics;Politics,Presidents;Nonfiction;North American Hi...,American History",1256
"Biography;History;Politics;Nonfiction;Politics,Presidents;North American Hi...,American History;Politics,Political Science;Biography Memoir;Presidents,Us Presidents;Historical",1257
"Classics;Fiction;Literature,American;Novels;Literature,20th Century;Literature;Literary Fiction;Historical,Historical Fiction;Adult Fiction;Romance",1258
"Short Stories;Fiction;Classics;Literature,American;Literature;Literature,19th Century;Historical,Historical Fiction;Literature,20th Century",1259
"Autobiography,Memoir;Nonfiction;Biography;Biography,Autobiography;Classics;Biography Memoir;History;New York;Literature,American;The United States Of America",1260
Short Stories;Classics;Fiction,1261
"Classics;Fiction;Poetry;Plays;Short Stories;Literature;Drama;Humor;Writing,Essays;Literature,19th Century",1262
"Biography;Nonfiction;History;Biography Memoir;Literature;Classics;LGBT;Cultural,Ireland;Criticism,Literary Criticism;LGBT,Gay",1263
"Classics;Plays;Fiction;Drama;Humor;Plays,Theatre;Literature,19th Century;Romance;Literature;Historical,Victorian",1264
"Classics;Fiction;Horror;Fantasy;Gothic;Literature;Novels;Literature,19th Century;LGBT;Classics,Classic Literature",1265
"Classics;Nonfiction;Writing,Essays;Poetry;Literature;Biography;Autobiography,Memoir;Philosophy;Literature,19th Century;European Literature,Irish Literature",1266
"Christian;Religion;Religion,Christianity;Religion,Theology;Philosophy;Nonfiction;Religion,Faith;Christian,Christian Living;Spirituality;Christian,Christian Non Fiction",1267
"Nonfiction;Travel;Classics;Autobiography,Memoir;Biography;Literature;Biography Memoir;Literature,American;Adventure;History",1268
"Fiction;Classics;Literature;Short Stories;Literature,American;Novels;Literary Fiction;Anthologies;Literature,20th Century",1269
"Classics;Fiction;Literature;Academic,School;Historical,Historical Fiction;Literature,American;Novels;Academic,Read For School;Novella;Short Stories",1270
"Sequential Art,Comics;Sequential Art,Graphic Novels;Fiction;Graphic Novels Comics;Comics,Comic Book;Adventure;Humor;Childrens;Classics;Sequential Art,Bande Dessinée",1271
"Sequential Art,Comics;Sequential Art,Graphic Novels;Graphic Novels Comics;Humor;Fiction;Comics,Comic Book;Adventure;Fantasy;Historical,Historical Fiction;Childrens",1272
"Sequential Art,Comics",1273
"Holiday,Christmas;Humor;Fiction;Holiday;Classics;Short Stories;Audiobook;Historical,Historical Fiction;Humor,Comedy;Biography Memoir",1274
"Holiday,Christmas",1275
"Holiday,Christmas;Childrens,Picture Books;Childrens;Christian;Holiday;Religion;Classics;Religion,Christianity;Fiction;Short Stories",1276
"Classics;Fiction;Holiday,Christmas;Fantasy;Literature;Audiobook;Historical,Historical Fiction;Holiday;Academic,School;Literature,19th Century",1277
"Holiday,Christmas;Holiday;Classics;Childrens;Novels;Fantasy;Fiction",1278
"Classics;Fiction;Historical,Victorian;Literature;Literature,19th Century;Historical,Historical Fiction;European Literature,British Literature;Novels;Classics,Classic Literature;Romance",1279
"Classics;Fiction;Holiday,Christmas;Short Stories;Literature;Fantasy;Holiday;Literature,19th Century;Historical,Victorian;Classics,Classic Literature",1280
"Classics;Holiday,Christmas;Religion;Nonfiction;Christian;Childrens;Inspirational;Biography;Spirituality;Religion,Christianity",1281
"Classics;Fiction;Literature;Literature,19th Century;Novels;Historical,Victorian;Historical,Historical Fiction;European Literature,British Literature;Classics,Classic Literature;Academic,School",1282
"Nonfiction;Crime,True Crime;Mystery,Crime;Mystery;Thriller;History;Law;Thriller,Legal Thriller;Audiobook;Biography",1283
"Fiction;Mystery;Thriller;Thriller,Legal Thriller;Mystery,Crime;Suspense;Thriller,Mystery Thriller;Law;Novels;Adult Fiction",1284
"Fiction;Thriller;Mystery;Thriller,Legal Thriller;Suspense;Mystery,Crime;Thriller,Mystery Thriller;Law;Novels;Adventure",1285
"Fiction;Thriller;Mystery;Thriller,Legal Thriller;Mystery,Crime;Suspense;Thriller,Mystery Thriller;Law;Novels;Adult Fiction",1286
"Fiction;Thriller;Mystery;Thriller,Legal Thriller;Suspense;Mystery,Crime;Thriller,Mystery Thriller;Law;Novels;Adult Fiction",1287
"Fiction;Mystery;Thriller;Thriller,Legal Thriller;Suspense;Mystery,Crime;Thriller,Mystery Thriller;Law;Novels;Adult Fiction",1288
"Fiction;Thriller;Mystery;Thriller,Legal Thriller;Suspense;Mystery,Crime;Thriller,Mystery Thriller;Law;Novels;Adult",1289
"Fiction;Holiday,Christmas;Humor;Holiday;Contemporary;Adult;Audiobook;Adult Fiction;Humor,Comedy;Book Club",1290
"Fiction;Thriller;Mystery;Mystery,Crime;Suspense;Thriller,Mystery Thriller;Thriller,Legal Thriller;Novels;Law;Adult Fiction",1291
"Fiction;Thriller;Mystery;Mystery,Crime;Suspense;Thriller,Legal Thriller;Thriller,Mystery Thriller;Law;Novels;Adult Fiction",1292
"Fiction;Mystery;Historical,Historical Fiction;Thriller;Suspense;Novels;Historical;Adult Fiction;Drama;Young Adult,Coming Of Age",1293
"Historical,Historical Fiction;Romance;Fantasy;Fiction;Science Fiction,Time Travel;Historical;Romance,Historical Romance;Audiobook;Adult;Cultural,Scotland",1294
"Historical,Historical Fiction;Fiction;Romance;Historical;Classics;Romance,Historical Romance;European Literature,British Literature;Literature,17th Century;Literature,Banned Books;Womens Fiction,Chick Lit",1295
"Childrens;Realistic Fiction;Fiction;Childrens,Chapter Books;Family;Childrens,Juvenile;Family Law,Divorce;Childrens,Middle Grade;Young Adult;Novels",1296
"Childrens;Fiction;Realistic Fiction;Childrens,Chapter Books;Childrens,Middle Grade;Humor;Childrens,Juvenile;Contemporary;Academic,School;Young Adult",1297
"Fantasy;Dungeons and Dragons,Dragonlance;Fiction;Role Playing Games,Dungeons and Dragons;Fantasy,High Fantasy;Fantasy,Dragons;Science Fiction Fantasy;Fantasy,Magic;Adventure;Fantasy,Epic Fantasy",1298
"Fantasy;Fiction;Horror;Science Fiction;Adventure;Westerns;Audiobook;Science Fiction Fantasy;Thriller;Apocalyptic,Post Apocalyptic",1299
"Fantasy;Fantasy,Dragons;Fiction;Young Adult;Childrens;Childrens,Middle Grade;Adventure;Childrens,Juvenile;Historical,Historical Fiction;Fantasy,Magic",1300
"Fantasy;Young Adult;Fantasy,Magic;Fantasy,Dragons;Fiction;Adventure;Childrens,Middle Grade;Childrens;Young Adult,Young Adult Fantasy;Childrens,Juvenile",1301
"Fantasy;Fantasy,Urban Fantasy;Horror;Fantasy,Paranormal;Fantasy,Dragons;Paranormal,Shapeshifters",1302
"Fantasy;Fiction;Fantasy,Dragons;Anthologies",1303
"Childrens,Picture Books;Childrens;Animals;Fiction;Humor;Childrens,Storytime;Cultural,Africa;Kids;Classics;Humor,Comedy",1304
"Biography;History;Christian;Nonfiction;Religion,Theology;Religion;Church,Church History;Religion,Christianity;Religion,Faith;Biography Memoir",1305
"Horror;Fiction;Fantasy;Science Fiction;Apocalyptic,Post Apocalyptic;Thriller;Science Fiction,Dystopia;Audiobook;Science Fiction,Apocalyptic;Classics",1306
"Horror;Fiction;Paranormal,Vampires;Fantasy;Thriller;Fantasy,Paranormal;Fantasy,Supernatural;Novels;Adult;Mystery",1307
"Horror;Fiction;Paranormal,Vampires;Fantasy;Thriller;Fantasy,Paranormal;Fantasy,Supernatural;Audiobook;Adult;Mystery",1308
"Horror;Fiction;Classics;Thriller;Adult;Fantasy;Fantasy,Paranormal;Paranormal,Vampires;Anthologies,Collections;Academic,School",1309
"Nonfiction;History;Philosophy;Politics;Philosophy,Theory;Sociology;Anthropology;Race;Academic;Classics",1310
"Short Stories;Fiction;Cultural,India;Contemporary;Literary Fiction;Literature;Asian Literature,Indian Literature;Cultural,Asia;Adult Fiction;Adult",1311
"History;Religion;Nonfiction;North American Hi...,American History;Politics;Biography;Military History,American Revolution;Religion,Christianity;Religion,Faith;Historical",1312
"Young Adult;Fiction;Womens Fiction,Chick Lit;Contemporary;Romance;Young Adult,Teen;Realistic Fiction;Young Adult,Coming Of Age;Childrens;Young Adult,Young Adult Contemporary",1313
"Childrens;Fiction;Childrens,Chapter Books;Realistic Fiction;Humor;Childrens,Juvenile;Childrens,Middle Grade;Childrens,1st Grade;Contemporary;Kids",1314
"Classics;Fiction;Science Fiction;Science Fiction,Dystopia;Literature;Novels;Politics;Academic,School;Fantasy;Adult",1315
"Classics;Fiction;Science Fiction,Dystopia;Literature;Science Fiction;Politics;Fantasy;Novels;Academic,School;Philosophy",1316
"Classics;Fiction;Science Fiction;Science Fiction,Dystopia;Literature;Novels;Fantasy;Philosophy;Science Fiction Fantasy;Politics",1317
"Classics;Fiction;Science Fiction;Philosophy;Science Fiction,Dystopia;Writing,Essays;Politics;Literature;Psychology;Sociology",1318
"Biography;History;Business;Nonfiction;North American Hi...,American History;Biography Memoir;Economics;Audiobook;Leadership;Economics,Finance",1319
"Fiction;Classics;Historical,Historical Fiction;Northern Africa,Egypt;Cultural,Africa;Literature;Novels;Nobel Prize;Historical;Literature,African Literature",1320
"Fiction;Novels;Classics;Literature;Northern Africa,Egypt;Historical,Historical Fiction;Cultural,Africa;Religion;Nobel Prize;Philosophy",1321
"Historical,Historical Fiction;Fiction;Northern Africa,Egypt;Novels;Cultural,Africa;Historical;Literature;Classics;African Literature,Egyptian Literature;Literary Fiction",1322
"Fiction;Novels;Northern Africa,Egypt;Literature;Classics;Philosophy;Cultural,Africa;African Literature,Egyptian Literature;Literature,20th Century;Nobel Prize",1323
"Fiction;Northern Africa,Egypt;Literature;Novels;Cultural,Africa;Classics;Nobel Prize;Historical,Historical Fiction;Academic,School;Literature,20th Century",1324
"Novels;Fiction;Literature;Northern Africa,Egypt;Classics;Historical,Historical Fiction;Cultural,Africa;African Literature,Egyptian Literature;Nobel Prize;Media Tie In",1325
"Fiction;Novels;Literature;Historical,Historical Fiction;Northern Africa,Egypt;Cultural,Africa;Classics;African Literature,Egyptian Literature;Nobel Prize;Romance",1326
"History;Nonfiction;Biography;World War II,Holocaust;Classics;War,World War II;Historical;War;Autobiography,Memoir;Literature,Jewish",1327
"Nonfiction;History;Biography;World War II,Holocaust;Autobiography,Memoir;War,World War II;Classics;Historical;War;Biography Memoir",1328
"Plays;Classics;Nonfiction;History;Drama;Biography;Historical;Academic,School;World War II,Holocaust;Autobiography,Memoir",1329
"Biography;Nonfiction;History;World War II,Holocaust",1330
"Romance;Fiction;Womens Fiction,Chick Lit;Contemporary;Adult;Adult Fiction;Young Adult;Romance,Contemporary Romance;Love;Drama",1331
"Fiction;Classics;Historical,Historical Fiction;Politics;Literature;Novels;Literature,American;Literary Fiction;American,Southern;Historical",1332
American fiction,1333
"Sports,Fitness;Reference;Nonfiction;Health;Sports,Sports;Science",1334
"Science;Nonfiction;Biography;Science,Physics;Autobiography,Memoir;Biography,Autobiography;Humor;History;Biography Memoir;Audiobook",1335
"Science;Science,Physics;Nonfiction;Textbooks;Reference;Science,Mathematics;Science,Popular Science;Academic;Classics;Computer Science,Technical",1336
"Science;Nonfiction;Biography;Science,Physics;Autobiography,Memoir;History;Philosophy;Biography,Autobiography;Biography Memoir;Humor",1337
"Science;Nonfiction;Biography;Science,Physics;Autobiography,Memoir;Philosophy;History;Science,Popular Science;Biography,Autobiography;Biography Memoir",1338
"Science;Science,Physics;Nonfiction;Science,Popular Science;Physics,Quantum Mechanics;Science,Mathematics;Philosophy;Academic;Reference;Computer Science,Technical",1339
"Biography;Nonfiction;Science,Technology;Business;Autobiography,Memoir;Biography,Autobiography;History;Computer Science,Computers;Business,Apple;Audiobook",1340
"Nonfiction;Environment,Sustainability;Environment;Design;Science;Architecture;Business;Economics;Environment,Green;Biology,Ecology",1341
"Mystery;Fiction;Thriller;Suspense;Mystery,Crime;Horror;Thriller,Mystery Thriller;Mystery,Detective;Religion;Novels",1342
"History;North American Hi...,American History;Military History,American Revolution;Nonfiction;Politics;Literature,American;Law;American Revolution,American Revolutionary War;The United States Of America;Literature,18th Century",1343
"History;Nonfiction;Politics;North American Hi...,American History;Cultural,Israel;Religion;History,World History;Politics,Political Science;Literature,American;War",1344
"Philosophy;Nonfiction;Philosophy,Metaphysics;Writing,Essays;Psychology;Death",1345
Philosophy;Nonfiction,1346
"Philosophy;Nonfiction;Politics;Academic;Literature,20th Century;Reference;European Literature,British Literature;Classics;Law",1347
"Poetry;Fiction;Anthologies;Classics;Literature,20th Century;Textbooks",1348
"Classics;Fiction;Childrens;Fantasy;Animals;Young Adult;Adventure;Childrens,Middle Grade;Literature;Audiobook",1349
Poetry;Childrens,1350
"Classics;Fiction;Short Stories;Literature,19th Century;Holiday;Holiday,Christmas",1351
Philosophy;Politics;Nonfiction;Cultural;History;Education;Psychology;Classics;Sociology;Economics,1352
"Philosophy;Nonfiction;Politics;Language,Writing",1353
Philosophy;Nonfiction;Gender;Politics;Sociology;Psychology;Cultural;Feminism;Science;Self Help,1354
"Short Stories;Classics;Fiction;Cultural,Russia;Literature,Russian Literature;Literature;Literature,19th Century;Literary Fiction;Novels;Classics,Classic Literature",1355
"Religion;Religion,Theology;Nonfiction;Religion,Church;Cultural,Russia;History;Biography Memoir;Spirituality;Christian",1356
